113.0882353,66.11665925,64.03191786,57.79908675,52.42269807,56.65606794,60.16008776,57.19568184,52.74926819,61.8203181
132.3529412,49.26382791,55.43109598,57.3638979,42.02056055,34.18493618,60.46540948,41.35801366,42.20198793,55.40917316
129.1470588,49.034731,53.07441567,57.78408834,42.5906422,35.92023073,59.41453109,41.46383967,39.124336,57.0150833
126.4705882,42.32351919,51.35317701,55.9429161,41.09281418,35.69415448,59.6558759,40.22875764,40.94109195,57.66692335
134.9117647,45.83734595,52.23712404,54.66421563,41.00822772,32.99555648,58.28990309,41.9622503,38.62853213,55.63811177
140.7647059,48.95327375,50.40490893,56.99058989,42.4863198,34.9013563,53.30573825,42.59298804,40.14076658,58.43185041
159.2352941,45.80332561,51.98027474,55.5429009,40.89695042,34.12611457,56.22182493,44.08882392,40.58014625,53.47169642
149.4411765,45.39427429,52.35955014,58.26731888,42.21981733,35.00019773,56.39591417,42.20362773,40.37931097,58.48351733
137.2941176,44.15293687,48.83767513,54.72330526,41.53366084,34.07939032,59.1529014,41.71227031,38.8852117,52.96003749
129.4411765,43.47159316,50.94606688,53.63829424,40.92355097,33.44695744,56.17687866,40.55694659,41.626532,58.59328469
143.6764706,47.61582128,50.76607762,56.36163662,39.89672004,35.17712226,60.68772528,40.8303944,43.76340131,57.08647753
138.6470588,47.00957901,54.91671108,57.27895681,41.5341607,34.71411916,59.24785193,42.15788416,39.29386448,54.1186381
154.0882353,44.24761249,50.49629127,58.21548237,44.64047072,34.2922636,55.14884703,40.7266608,39.34951185,57.44177886
155.5882353,47.93255065,52.18632608,59.82966016,43.88587157,33.97038452,55.25725461,40.03743923,38.82348485,55.5502905
153.7058824,46.50266949,54.27238906,54.47618603,41.88958133,34.68779439,57.1144665,41.10200199,40.41168979,56.11444836
129,47.78045959,51.63044085,53.9524653,39.99464713,35.8657628,60.72186862,40.95500316,40.80364832,56.15959864
153.8823529,48.55799515,53.65408881,55.39893851,39.00001109,35.26032696,57.72372603,41.10318057,39.73960442,55.02925457
141.5588235,50.62725069,50.99027148,53.27204614,41.54144968,35.23824008,57.14023907,41.93490589,41.521954,57.06483443
137.2647059,45.93571558,52.81276092,54.84643551,38.81991962,34.13376901,58.19838402,41.96015782,41.6326828,57.97362483
122.2058824,46.58943292,50.30678375,56.93986994,42.31125399,34.0478622,55.29680845,43.56005479,40.98780306,54.69311205
145.3235294,42.94303985,53.50762323,56.09798182,40.24497862,34.25657566,58.83214643,40.77272648,39.79541105,56.87678664
114.9411765,46.30062926,52.50418504,57.2502852,41.69618447,33.18126791,57.29971135,41.08590881,39.97755642,57.46954211
99.41176471,47.65515545,50.64131962,55.98968794,39.68334873,34.90700696,60.13413496,40.28365042,40.31995737,54.80403118
154.1176471,45.25254968,51.86088158,54.97215401,42.07997206,33.1759491,56.39020014,40.74377699,40.57962398,54.6567458
166.9117647,47.39935613,50.70107968,54.75481682,40.09898005,35.3939886,55.57613469,41.17663866,40.42260536,54.42757322
144.6176471,45.83410925,53.83751024,54.6135527,42.33991834,35.75271906,58.88159634,42.78941757,40.7011643,54.57866295
147.5294118,46.09310572,52.10440842,58.54830467,40.25833534,34.98260814,57.91614867,40.02166368,40.18189611,58.85787233
138.0294118,48.40361592,52.43833089,60.8599561,40.02166368,35.07179981,56.67350186,41.20742534,40.99595938,60.17572307
131.3529412,45.50443912,53.05817138,53.66857315,39.60148585,35.26652107,54.6954212,40.14292157,40.22326317,54.51361691
125.8529412,47.33700865,52.81531608,56.26110809,44.23150015,33.98560911,57.04024106,40.4183572,39.29236743,58.61758803
127.6470588,44.82790044,53.64376925,53.28583886,42.80737616,33.59216264,60.12300684,40.319657,40.75520855,51.9782111
132.3235294,44.43062513,53.46754667,57.86540283,43.15218102,34.89207284,56.31339181,39.7529242,40.2174453,56.13574132
106.2352941,44.97170391,52.8816659,56.85506371,41.63056337,35.29403186,56.18835723,42.48028242,42.07450345,58.78413387
147.4411765,48.16107094,51.71653006,58.02761543,42.36184547,35.47317325,55.95655291,41.45044358,40.38568385,58.43410064
138.3529412,45.25303714,51.8975568,54.97054889,41.65263547,33.64443634,53.95307457,41.63762771,39.21536887,56.50584071
144.3529412,43.72338538,51.07600009,57.13416039,42.35266544,34.58834784,55.88445816,40.58972717,41.44596683,56.88694549
135.3235294,46.8125911,52.42065185,56.17878037,42.0441768,34.74764437,58.81352856,41.39801744,42.71455106,57.65459134
141,46.37831494,49.34645544,55.11366047,42.27902046,34.30759749,58.38762015,41.2263983,41.57751131,55.70271436
128.7941176,45.82255719,51.89625664,54.66539457,41.46161772,33.15217352,58.14795143,41.15188342,40.7434479,54.64455766
157.5588235,44.89087114,53.11648263,52.98383902,42.938759,33.57164523,57.76907855,40.56854808,37.08276538,55.75114628
