-506.44117647058823,58.16574129337313, 46.64836620080228, 63.62251483919563, 62.33660302041303, 57.71674209741139, 54.98843068001231, 61.16425924505699, 60.62241326126317, 55.43046393617801
-1401.9558823529412,30.43606095125277, 48.9520279259428, 28.781316628174103, 34.51579298521075, 37.33747943075717, 52.39655321609749, 54.31824236191003, 39.53406178882321, 39.13340018936027
-1442.0735294117646,43.704229641778554, 55.779999143942895, 34.57023591288703, 18.44511638182585, 41.56643075956806, 58.18858049182828, 47.24185911450941, 51.24275626080385, 36.78805141134277
-191.44117647058823,50.656494646066754, 54.958343772106254, 41.52613093189649, 15.28407475696421, 47.847192250208096, 61.3039678209187, 48.27280643209435, 54.70778775935371, 36.000432523353275
-600.5441176470588,61.47889051730483, 64.17601229145683, 46.504092538586, 17.331492227658018, 56.071352220116715, 70.01112739041922, 50.911178506157306, 56.39903555090871, 38.67171744445553
-2034.8676470588234,61.61500064512107, 59.741629403097335, 47.624613449647796, 19.21936739450554, 62.06802970466104, 70.16836524366845, 49.76192455028339, 55.05316713026294, 38.756983967130026
-1014.2941176470588,64.14778029100442, 58.945821409084594, 46.55580422003678, 21.91442936817822, 67.7429307845496, 73.06166519054452, 56.41769121785241, 61.27142658909596, 38.45970344304979
-1669.735294117647,63.067417379722286, 58.69550774767849, 50.45389138321585, 21.121927306682714, 64.96978270211362, 63.44193323609838, 56.023567705103396, 64.48725766679867, 40.31666393693134
-614.8382352941177,58.885592259724675, 63.99091631038123, 54.284373926528396, 22.897639684347094, 66.11709754848056, 72.52343017174128, 56.774549588427895, 64.35431227703796, 44.5714697643573
-422.02941176470586,55.713273626053315, 53.28503526037082, 60.07786182088089, 21.323123728392428, 61.62368354539042, 75.97759640650224, 53.060722869356816, 65.83979718022803, 48.48651401701809
-1740.514705882353,50.55416944667281, 56.857437210007674, 63.92461498815681, 21.238471328225618, 57.43550618077823, 68.80957626280755, 57.10677184891001, 68.43935006031398, 48.94421653453992
-1840.0294117647059,52.86415966571899, 57.8390261084717, 65.74371573899326, 20.026453094080633, 61.34990263752028, 74.27774492405824, 54.341098786287326, 72.82390953051036, 47.88275039580672
-773.9705882352941,53.88781118000272, 54.96082278789584, 65.37083463411834, 22.88651103910888, 62.48338187374802, 76.54799814992712, 52.58609681136898, 70.83399009126293, 42.42086057312729
-2077.1323529411766,59.899288313672216, 52.47419039336811, 59.71863816217377, 23.720109582713082, 65.07730298131446, 79.33381795476805, 53.7257549728698, 65.06332422470858, 42.01544451573339
-700.5735294117648,57.806868822355206, 58.54259384514532, 63.567642363936564, 20.764060146600094, 66.6501803432848, 73.51388071268886, 53.55717605761562, 66.47876055956769, 39.4426130369603
-273.75,53.38454865035459, 58.03635807088077, 55.05891779780769, 17.98047768705468, 66.05589014491721, 69.64569255416649, 53.36441928546343, 66.29026164473433, 41.94938456106243
-2091.970588235294,54.34374922274663, 61.719346089057844, 54.54289445601634, 19.230369040286398, 62.93186434687129, 79.05265207004733, 54.43094256625104, 68.4068836456084, 42.62275169364029
-585.0294117647059,53.40314778897988, 58.16311629276593, 59.71649427571343, 20.965390000061323, 64.2242031472263, 79.18776687181757, 52.09401436038435, 61.536701007888425, 44.60364664595987
-1434.2941176470588,58.81341824864429, 54.38234498775114, 60.65190829016639, 25.374768821283162, 67.94120830149497, 78.77621494793013, 57.74964611404626, 64.86603175872999, 41.14044642659983
-605.6911764705883,58.779638036916026, 59.04558089169223, 57.38132027894633, 20.71801532892449, 72.59400301234533, 70.72120441794851, 53.81521150770828, 70.41011841409234, 45.73949290353649
-1537.0735294117646,58.49290170758338, 70.60791392365674, 50.25582477559624, 20.891216014736777, 72.21696931774032, 66.12677872883197, 54.43037042785484, 56.27460630585426, 44.13569238791382
-570.8088235294117,53.783406774679655, 72.27051737507418, 51.139337441054465, 20.31484448806819, 76.03821202909307, 59.78221721222531, 51.48508199294305, 60.89050812104259, 42.48166712268354
-597.6911764705883,56.42643034538417, 73.77028780831616, 56.71263231732293, 20.278020043530216, 71.24005424422222, 66.10263200869923, 47.233535971968315, 58.29797577308113, 41.30605659487099
-490.9852941176471,54.067079955811344, 68.17845629752985, 54.740825336100926, 20.04262326654982, 63.597294887086335, 68.67319553848596, 53.88880644630768, 57.40109592288974, 36.69349574185847
